trip_id,route_id,agency_id,route_type,direction_id,origin_stop_id,destination_stop_id,n_stops,departure_hour,departure_minute,distance_km,duration_minutes,service_date
OCESN430913R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:513:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,4,42,20.41013276770623,31.0,2026-08-28
OCESN430914R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:802:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,7,31,20.41013276770623,31.0,2026-08-28
OCESN430915R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:550:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,5,19,20.41013276770623,31.0,2026-08-28
OCESN430916R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87212142:87193615:8:1138:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87212142,StopPoint:OCECar TER-87193615,8,9,55,57.302007952422294,103.0,2026-10-30
OCESN430916R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1102:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,10,31,20.41013276770623,31.0,2026-08-28
OCESN430917R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:620:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,5,49,20.41013276770623,31.0,2026-08-28
OCESN430918R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87212142:87193615:8:1436:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87212142,StopPoint:OCECar TER-87193615,8,12,53,57.302007952422294,103.0,2026-10-30
OCESN430918R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1402:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,13,31,20.41013276770623,31.0,2026-08-28
OCESN430919R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:650:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,6,19,20.41013276770623,31.0,2026-08-28
OCESN430920R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1602:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,15,31,20.41013276770623,31.0,2026-08-28
OCESN430921R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:720:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,6,49,20.41013276770623,31.0,2026-08-28
OCESN430922R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1702:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,16,31,20.41013276770623,31.0,2026-08-27
OCESN430923R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87212142:8:933:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87212142,8,7,45,57.302007952422294,108.0,2026-10-30
OCESN430923R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:820:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,7,49,20.41013276770623,31.0,2026-08-28
OCESN430924R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1806:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,17,35,20.41013276770623,31.0,2026-08-27
OCESN430925R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87212142:8:1254:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87212142,8,11,6,57.302007952422294,108.0,2026-10-30
OCESN430925R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1220:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,11,49,20.41013276770623,31.0,2026-08-28
OCESN430926R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1836:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,18,5,20.41013276770623,31.0,2026-08-27
OCESN430927R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1520:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,14,49,20.41013276770623,31.0,2026-08-28
OCESN430928R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1906:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,18,35,20.41013276770623,31.0,2026-08-27
OCESN430929R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1620:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,15,49,20.41013276770623,31.0,2026-08-28
OCESN430930R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:2006:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,19,35,20.41013276770623,31.0,2026-08-27
OCESN430931R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1720:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,16,49,20.41013276770623,31.0,2026-08-27
OCESN430932R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:2132:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,21,1,20.41013276770623,31.0,2026-08-27
OCESN430933R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1850:20260827,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,18,19,20.41013276770623,31.0,2026-08-27
OCESN430980R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:902:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,8,31,20.41013276770623,31.0,2026-08-28
OCESN430981R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87212142:8:1054:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87212142,8,9,6,57.302007952422294,108.0,2026-10-30
OCESN430981R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1020:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,9,49,20.41013276770623,31.0,2026-08-28
OCESN430982R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87215665:87193615:3:1303:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87193615,3,12,32,20.41013276770623,31.0,2026-08-28
OCESN430983R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87193615:87215665:3:1420:20260828,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,0,StopPoint:OCECar TER-87193615,StopPoint:OCECar TER-87215665,3,13,49,20.41013276770623,31.0,2026-08-28
OCESN430991R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87213744:87212142:4:1054:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87213744,StopPoint:OCECar TER-87212142,4,10,3,26.460272571194835,51.0,2026-10-30
OCESN430995R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87213744:87212142:4:1254:20261029,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87213744,StopPoint:OCECar TER-87212142,4,12,3,26.460272571194835,51.0,2026-10-29
OCESN430998R1187_R:CTE:FR:Line::666769D0-F105-4734-9587-1D966650724A::87212142:87213744:4:1339:20261030,FR:Line::666769D0-F105-4734-9587-1D966650724A:,1187,2,1,StopPoint:OCECar TER-87212142,StopPoint:OCECar TER-87213744,4,12,53,26.460272571194835,46.0,2026-10-30
OCESN43101R1187_R:CTE:FR:Line::93676b4d-70bb-42ae-a4ad-fade138a46c4::87296012:87171009:9:720:20261212,FR:Line::93676b4d-70bb-42ae-a4ad-fade138a46c4:,1187,2,0,StopPoint:OCECar TER-87296012,StopPoint:OCECar TER-87171009,9,5,26,45.0692702650575,114.0,2026-12-12
OCESN43103R1187_R:CTE:FR:Line::9a13b0be-a3ff-46de-8c0c-75f24e313e98::87171553:87174003:2:745:20261211,FR:Line::9a13b0be-a3ff-46de-8c0c-75f24e313e98:,1187,2,1,StopPoint:OCECar TER-87171553,StopPoint:OCECar TER-87174003,2,7,0,30.11896057910413,45.0,2026-12-11
OCESN43105R1187_R:CTE:FR:Line::16d3fc7b-59da-4b5b-b50f-8ff6e11eaea4::87171009:87172007:2:2320:20261212,FR:Line::16d3fc7b-59da-4b5b-b50f-8ff6e11eaea4:,1187,2,0,StopPoint:OCECar TER-87171009,StopPoint:OCECar TER-87172007,2,22,0,75.81609656580422,80.0,2026-12-12
OCESN431100R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:8:655:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,8,6,9,21.470619043064872,46.0,2026-10-30
OCESN431103R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:13:656:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,13,6,10,21.470619043064872,46.0,2026-10-30
OCESN431104R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:18:754:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,18,7,8,21.470619043064872,46.0,2026-10-30
OCESN431105R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:16:732:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,16,6,46,21.470619043064872,46.0,2026-10-30
OCESN431106R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:14:833:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,14,7,47,21.470619043064872,46.0,2026-10-30
OCESN431108R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:14:908:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,14,8,22,21.470619043064872,46.0,2026-10-30
OCESN431109R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:18:843:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,18,7,57,21.470619043064872,46.0,2026-10-30
OCESN431111R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:12:913:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,12,8,27,21.470619043064872,46.0,2026-10-30
OCESN431112R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:14:1015:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,14,9,29,21.470619043064872,46.0,2026-10-30
OCESN431113R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:18:952:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,18,9,6,21.470619043064872,46.0,2026-10-30
OCESN431117R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:12:1156:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,12,11,10,21.470619043064872,46.0,2026-10-30
OCESN431118R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:18:1256:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,18,12,10,21.470619043064872,46.0,2026-10-30
OCESN431122R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:15:1412:20261211,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,15,13,26,21.470619043064872,46.0,2026-12-11
OCESN431122R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:15:1412:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,15,13,26,21.470619043064872,46.0,2026-10-30
OCESN431123R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:18:1349:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,18,13,3,21.470619043064872,46.0,2026-10-30
OCESN431124R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:17:1622:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,17,15,36,21.470619043064872,46.0,2026-10-30
OCESN431126R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:12:1701:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,12,16,15,21.470619043064872,46.0,2026-10-30
OCESN431127R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:14:1632:20261211,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,14,15,46,21.470619043064872,46.0,2026-12-11
OCESN431127R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:14:1632:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,14,15,46,21.470619043064872,46.0,2026-10-30
OCESN431128R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:17:1732:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,17,16,46,21.470619043064872,46.0,2026-10-30
OCESN431129R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:18:1711:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,18,16,25,21.470619043064872,46.0,2026-10-30
OCESN431130R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:18:1818:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,18,17,32,21.470619043064872,46.0,2026-10-29
OCESN431131R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:16:1754:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,16,17,8,21.470619043064872,46.0,2026-10-30
OCESN431132R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:18:1855:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,18,18,9,21.470619043064872,46.0,2026-10-29
OCESN431133R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:18:1830:20261030,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,18,17,44,21.470619043064872,46.0,2026-10-30
OCESN431134R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182394:10:1915:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182394,10,18,41,16.38543729328896,34.0,2026-10-29
OCESN431135R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:11:1903:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,11,18,17,21.470619043064872,46.0,2026-10-29
OCESN431136R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:13:1958:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,13,19,13,21.470619043064872,45.0,2026-10-29
OCESN431137R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:11:1932:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,11,18,46,21.470619043064872,46.0,2026-10-29
OCESN431139R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182394:87182014:12:2013:20261029,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182394,StopPoint:OCECar TER-87182014,12,19,38,16.38543729328896,35.0,2026-10-29
OCESN431154R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182014:87182816:15:1301:20260926,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,1,StopPoint:OCECar TER-87182014,StopPoint:OCECar TER-87182816,15,12,15,21.470619043064872,46.0,2026-09-26
OCESN431159R1187_R:CTE:FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23::87182816:87182014:10:1348:20260926,FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,2,0,StopPoint:OCECar TER-87182816,StopPoint:OCECar TER-87182014,10,13,10,21.470619043064872,38.0,2026-09-26
OCESN43120R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:13:545:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,13,4,55,26.30629618621343,50.0,2026-12-11
OCESN43121R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:14:959:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,14,9,11,26.30629618621343,48.0,2026-12-11
OCESN43122R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:14:747:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,14,6,57,26.30629618621343,50.0,2026-12-11
OCESN43123R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:13:633:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,13,5,47,26.30629618621343,46.0,2026-12-11
OCESN43124R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:14:1338:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,14,12,48,26.30629618621343,50.0,2026-12-11
OCESN43125R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:14:1559:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,14,15,11,26.30629618621343,48.0,2026-12-11
OCESN43126R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:14:1713:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,14,16,23,26.30629618621343,50.0,2026-12-11
OCESN43127R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:14:1810:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,14,17,22,26.30629618621343,48.0,2026-12-11
OCESN43128R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:13:1942:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,13,18,52,26.30629618621343,50.0,2026-12-11
OCESN43129R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:14:2101:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,14,20,13,26.30629618621343,48.0,2026-12-11
OCESN43131R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:4:1337:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,4,12,51,26.30629618621343,46.0,2026-12-12
OCESN43134R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:14:659:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,14,6,9,26.30629618621343,50.0,2026-12-12
OCESN43138R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87175000:13:1749:20261206,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87175000,13,16,59,26.30629618621343,50.0,2026-12-06
OCESN43139R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87175091:13:2000:20261206,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87175091,13,19,14,26.30629618621343,46.0,2026-12-06
OCESN43140R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175000:17:923:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175000,17,7,23,60.812118374841994,120.0,2026-12-11
OCESN43141R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87142000:16:837:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87142000,16,7,20,37.20800483872758,77.0,2026-12-12
OCESN43142R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:16:1345:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,16,12,35,37.20800483872758,70.0,2026-12-11
